Source.Name;Column1.3;Column1.4;Pressure;Flow;Amount;Ammountkorr;TimeDate;Länge;Querschnittsreduktion;filter_$
0_TWK_32_S2_______.xls;32;S2;1,57;10,4;557,4;557,4;14.09.2024 08:04;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,69;10,5;559,8;559,8;14.09.2024 08:04;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,69;10,4;562,3;562,3;14.09.2024 08:04;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,57;10,5;564,8;564,8;14.09.2024 08:04;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,69;10,5;567,2;567,2;14.09.2024 08:05;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,69;10,4;569,6;569,6;14.09.2024 08:05;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,69;10,5;572;572;14.09.2024 08:05;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,69;10,5;574,6;574,6;14.09.2024 08:05;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,69;10,4;577,1;577,1;14.09.2024 08:06;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,69;10,4;579,5;579,5;14.09.2024 08:06;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,69;10,4;581,9;581,9;14.09.2024 08:06;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,69;10,5;584,4;584,4;14.09.2024 08:06;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,69;10,4;586,9;586,9;14.09.2024 08:07;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,69;10,4;589,3;589,3;14.09.2024 08:07;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,69;10,5;591,8;591,8;14.09.2024 08:07;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,8;10,5;594,3;594,3;14.09.2024 08:07;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,8;10,5;596,8;596,8;14.09.2024 08:08;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,69;10,5;599,2;599,2;14.09.2024 08:08;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,69;10,5;601,7;601,7;14.09.2024 08:08;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,69;10,5;604,1;604,1;14.09.2024 08:08;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,69;10,5;606,6;606,6;14.09.2024 08:08;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,69;10,5;609;609;14.09.2024 08:09;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,69;10,6;611,5;611,5;14.09.2024 08:09;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,69;10,6;614;614;14.09.2024 08:09;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,69;10,5;616,5;616,5;14.09.2024 08:09;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,8;10,6;619;619;14.09.2024 08:10;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,8;10,5;621,4;621,4;14.09.2024 08:10;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,8;10,5;623,9;623,9;14.09.2024 08:10;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,8;10,5;626,4;626,4;14.09.2024 08:10;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,8;10,4;629;629;14.09.2024 08:11;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,8;10,4;631,4;631,4;14.09.2024 08:11;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,8;10,4;633,9;633,9;14.09.2024 08:11;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,8;10,5;636,3;636,3;14.09.2024 08:11;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,8;10,5;638,8;638,8;14.09.2024 08:11;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,8;10,5;641,3;641,3;14.09.2024 08:12;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,8;10,5;643,7;643,7;14.09.2024 08:12;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,8;10,5;646,2;646,2;14.09.2024 08:12;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,88;10,4;648,6;648,6;14.09.2024 08:12;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,88;10,3;651;651;14.09.2024 08:13;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,88;10,5;653,4;653,4;14.09.2024 08:13;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,88;10,4;655,9;655,9;14.09.2024 08:13;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,88;10,4;658,4;658,4;14.09.2024 08:13;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,88;10,4;660,8;660,8;14.09.2024 08:14;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,88;10,5;663,3;663,3;14.09.2024 08:14;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,88;10,4;665,7;665,7;14.09.2024 08:14;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,99;10,5;668,3;668,3;14.09.2024 08:14;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,88;10,5;670,8;670,8;14.09.2024 08:15;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,99;10,4;673,3;673,3;14.09.2024 08:15;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,99;10,5;675,7;675,7;14.09.2024 08:15;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,99;10,5;678,1;678,1;14.09.2024 08:15;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,99;10,4;680,6;680,6;14.09.2024 08:15;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,99;10,4;683;683;14.09.2024 08:16;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,99;10,5;685,5;685,5;14.09.2024 08:16;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,99;10,4;687,9;687,9;14.09.2024 08:16;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,99;10,4;690,4;690,4;14.09.2024 08:16;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,1;10,5;692,9;692,9;14.09.2024 08:17;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,99;10,5;695,4;695,4;14.09.2024 08:17;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,1;10,5;697,8;697,8;14.09.2024 08:17;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,1;10,5;700,3;700,3;14.09.2024 08:17;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,1;10,4;702,8;702,8;14.09.2024 08:18;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,1;10,5;705,3;705,3;14.09.2024 08:18;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,1;10,5;707,7;707,7;14.09.2024 08:18;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,1;10,5;710,1;710,1;14.09.2024 08:18;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,1;10,7;712,6;712,6;14.09.2024 08:18;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,1;10,7;715,1;715,1;14.09.2024 08:19;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,1;10,6;717,6;717,6;14.09.2024 08:19;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,1;10,6;720,1;720,1;14.09.2024 08:19;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,99;10,5;722,6;722,6;14.09.2024 08:19;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,1;10,5;725,1;725,1;14.09.2024 08:20;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;1,99;10,5;727,6;727,6;14.09.2024 08:20;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,1;10,5;730,1;730,1;14.09.2024 08:20;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,1;10,5;732,6;732,6;14.09.2024 08:20;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,1;10,5;735;735;14.09.2024 08:21;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,1;10,5;737,4;737,4;14.09.2024 08:21;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,1;10,5;739,9;739,9;14.09.2024 08:21;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,1;10,5;742,4;742,4;14.09.2024 08:21;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,1;10,5;744,9;744,9;14.09.2024 08:22;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,1;10,5;747,4;747,4;14.09.2024 08:22;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,1;10,5;749,9;749,9;14.09.2024 08:22;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,1;10,6;752,3;752,3;14.09.2024 08:22;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,1;10,6;754,8;754,8;14.09.2024 08:22;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,1;10,5;757,3;757,3;14.09.2024 08:23;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,17;10,6;759,8;759,8;14.09.2024 08:23;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,17;10,5;762,4;762,4;14.09.2024 08:23;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,17;10,5;764,8;764,8;14.09.2024 08:23;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,17;10,6;767,3;767,3;14.09.2024 08:24;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,17;10,5;769,8;769,8;14.09.2024 08:24;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,17;10,5;772,2;772,2;14.09.2024 08:24;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,17;10,6;774,7;774,7;14.09.2024 08:24;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,17;10,5;777,2;777,2;14.09.2024 08:25;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,17;10,5;779,6;779,6;14.09.2024 08:25;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,29;10,5;782,1;782,1;14.09.2024 08:25;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,29;10,5;784,6;784,6;14.09.2024 08:25;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,29;10,5;787,1;787,1;14.09.2024 08:25;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,29;10,5;789,6;789,6;14.09.2024 08:26;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,29;10,6;792,1;792,1;14.09.2024 08:26;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,29;10,5;794,6;794,6;14.09.2024 08:26;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,29;10,5;797,1;797,1;14.09.2024 08:26;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,29;10,5;799,6;799,6;14.09.2024 08:27;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,29;10,5;802;802;14.09.2024 08:27;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,29;10,5;804,4;804,4;14.09.2024 08:27;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,4;10,5;806,9;806,9;14.09.2024 08:27;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,4;10,5;809,4;809,4;14.09.2024 08:28;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,4;10,4;811,9;811,9;14.09.2024 08:28;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,4;10,5;814,4;814,4;14.09.2024 08:28;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,4;10,4;816,8;816,8;14.09.2024 08:28;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,4;10,5;819,3;819,3;14.09.2024 08:29;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,4;10,5;821,8;821,8;14.09.2024 08:29;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,4;10,5;824,2;824,2;14.09.2024 08:29;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,4;10,5;826,7;826,7;14.09.2024 08:29;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,4;10,5;829,2;829,2;14.09.2024 08:29;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,4;10,5;831,6;831,6;14.09.2024 08:30;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,4;10,5;834,1;834,1;14.09.2024 08:30;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,48;10,5;836,4;836,4;14.09.2024 08:30;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,48;10,5;839;839;14.09.2024 08:30;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,48;10,5;841,5;841,5;14.09.2024 08:31;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,48;10,4;844;844;14.09.2024 08:31;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,48;10,2;846,3;846,3;14.09.2024 08:31;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,48;10,1;848,7;848,7;14.09.2024 08:31;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,48;9,9;851,1;851,1;14.09.2024 08:32;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,48;9,9;853,5;853,5;14.09.2024 08:32;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,48;9,8;855,8;855,8;14.09.2024 08:32;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,48;9,9;858,2;858,2;14.09.2024 08:32;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,48;9,9;860,4;860,4;14.09.2024 08:32;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,48;9,9;862,7;862,7;14.09.2024 08:33;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,48;10;865,1;865,1;14.09.2024 08:33;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,48;9,9;867,4;867,4;14.09.2024 08:33;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,48;9,9;869,8;869,8;14.09.2024 08:33;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,48;9,9;872,1;872,1;14.09.2024 08:34;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,48;10;874,5;874,5;14.09.2024 08:34;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,59;9,9;876,8;876,8;14.09.2024 08:34;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,59;9,9;879,1;879,1;14.09.2024 08:34;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,59;9,9;881,5;881,5;14.09.2024 08:35;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,59;9,9;883,8;883,8;14.09.2024 08:35;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,59;9,8;886,2;886,2;14.09.2024 08:35;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,59;9,8;888,5;888,5;14.09.2024 08:35;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,59;9,9;890,8;890,8;14.09.2024 08:36;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,59;9,8;893,1;893,1;14.09.2024 08:36;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,59;9,8;895,4;895,4;14.09.2024 08:36;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,59;9,8;897,6;897,6;14.09.2024 08:36;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,59;9,8;900;900;14.09.2024 08:36;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,59;9,7;902,3;902,3;14.09.2024 08:37;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,7;9,8;904,6;904,6;14.09.2024 08:37;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,7;9,8;906,9;906,9;14.09.2024 08:37;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,7;9,8;909,2;909,2;14.09.2024 08:37;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,7;9,8;911,5;911,5;14.09.2024 08:38;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,7;9,8;913,9;913,9;14.09.2024 08:38;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,7;9,8;916,2;916,2;14.09.2024 08:38;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,7;9,8;918,5;918,5;14.09.2024 08:38;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,7;9,7;920,8;920,8;14.09.2024 08:39;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,7;9,8;923,1;923,1;14.09.2024 08:39;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,77;9,7;925,4;925,4;14.09.2024 08:39;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,77;9,8;927,7;927,7;14.09.2024 08:39;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,77;9,7;929,9;929,9;14.09.2024 08:39;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,77;9,8;932,2;932,2;14.09.2024 08:40;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,77;9,8;934,6;934,6;14.09.2024 08:40;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,77;9,7;936,8;936,8;14.09.2024 08:40;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,77;9,2;939,1;939,1;14.09.2024 08:40;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,77;8,7;941,1;941,1;14.09.2024 08:41;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,77;8,6;943,2;943,2;14.09.2024 08:41;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,77;8,5;945,3;945,3;14.09.2024 08:41;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,77;8,5;947,3;947,3;14.09.2024 08:41;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,77;8,4;949,3;949,3;14.09.2024 08:42;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,89;8,4;951,3;951,3;14.09.2024 08:42;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,89;8,3;953,2;953,2;14.09.2024 08:42;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,89;8;955,1;955,1;14.09.2024 08:42;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,89;8;957;957;14.09.2024 08:43;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,89;7,9;958,9;958,9;14.09.2024 08:43;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,77;7,8;960,7;960,7;14.09.2024 08:43;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,77;7,8;962,6;962,6;14.09.2024 08:43;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,77;7,8;964,4;964,4;14.09.2024 08:43;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,77;7,7;966,2;966,2;14.09.2024 08:44;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,77;7,8;968,1;968,1;14.09.2024 08:44;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,77;7,8;969,9;969,9;14.09.2024 08:44;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,77;7,7;971,7;971,7;14.09.2024 08:44;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,77;7,7;973,6;973,6;14.09.2024 08:45;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,77;7,7;975,4;975,4;14.09.2024 08:45;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,77;7,7;977,2;977,2;14.09.2024 08:45;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,77;7,7;979;979;14.09.2024 08:45;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,89;7,7;980,8;980,8;14.09.2024 08:46;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,89;7,7;982,7;982,7;14.09.2024 08:46;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,89;7,7;984,4;984,4;14.09.2024 08:46;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,89;7,7;986,2;986,2;14.09.2024 08:46;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,89;7,7;988,1;988,1;14.09.2024 08:46;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,89;7,7;990;990;14.09.2024 08:47;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,89;7,7;991,8;991,8;14.09.2024 08:47;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,89;7,8;993,6;993,6;14.09.2024 08:47;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,89;7,7;995,5;995,5;14.09.2024 08:47;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,89;7,4;997,2;997,2;14.09.2024 08:48;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;7,1;998,9;998,9;14.09.2024 08:48;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;2,89;6,9;1000,6;1000,6;14.09.2024 08:48;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;6,8;1002,2;1002,2;14.09.2024 08:48;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;6,7;1003,8;1003,8;14.09.2024 08:49;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;6,7;1005,4;1005,4;14.09.2024 08:49;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;6,6;1007;1007;14.09.2024 08:49;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;6,7;1008,6;1008,6;14.09.2024 08:49;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;6,6;1010,1;1010,1;14.09.2024 08:50;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;6,4;1011,7;1011,7;14.09.2024 08:50;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;5,8;1013,2;1013,2;14.09.2024 08:50;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;5,6;1014,5;1014,5;14.09.2024 08:50;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;5,5;1015,8;1015,8;14.09.2024 08:50;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;5,4;1017;1017;14.09.2024 08:51;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;5,3;1018,3;1018,3;14.09.2024 08:51;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;5,3;1019,6;1019,6;14.09.2024 08:51;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;5,2;1020,8;1020,8;14.09.2024 08:51;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;5,1;1022;1022;14.09.2024 08:52;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;5;1023,2;1023,2;14.09.2024 08:52;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;4,9;1024,4;1024,4;14.09.2024 08:52;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;4,7;1025,6;1025,6;14.09.2024 08:52;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;4,7;1026,7;1026,7;14.09.2024 08:53;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;4,7;1027,8;1027,8;14.09.2024 08:53;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;4,7;1029;1029;14.09.2024 08:53;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3,07;4,6;1030,1;1030,1;14.09.2024 08:53;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;4,5;1031,2;1031,2;14.09.2024 08:53;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3,07;4,3;1032,2;1032,2;14.09.2024 08:54;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;3,8;1033,2;1033,2;14.09.2024 08:54;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;3,6;1034,1;1034,1;14.09.2024 08:54;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;3,2;1034,8;1034,8;14.09.2024 08:54;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;3;1035,6;1035,6;14.09.2024 08:55;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;3;1036,3;1036,3;14.09.2024 08:55;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;3;1037,1;1037,1;14.09.2024 08:55;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;3;1037,8;1037,8;14.09.2024 08:55;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;3;1038,5;1038,5;14.09.2024 08:56;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;3;1039,2;1039,2;14.09.2024 08:56;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;2,9;1040;1040;14.09.2024 08:56;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3,07;2,3;1040,6;1040,6;14.09.2024 08:56;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;,3;1040,7;1040,7;14.09.2024 08:57;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;1,4;1041;1041;14.09.2024 08:57;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;1,7;1041,3;1041,3;14.09.2024 08:57;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;1,8;1041,8;1041,8;14.09.2024 08:57;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;1,9;1042,2;1042,2;14.09.2024 08:57;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;2;1042,7;1042,7;14.09.2024 08:58;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;2,1;1043,2;1043,2;14.09.2024 08:58;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;2,2;1043,8;1043,8;14.09.2024 08:58;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;2,4;1044,3;1044,3;14.09.2024 08:58;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;2,6;1045;1045;14.09.2024 08:59;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;2,6;1045,6;1045,6;14.09.2024 08:59;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;2,8;1046,2;1046,2;14.09.2024 08:59;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;2,9;1046,9;1046,9;14.09.2024 08:59;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;3,1;1047,6;1047,6;14.09.2024 09:00;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;3,2;1048,4;1048,4;14.09.2024 09:00;5,97;19,75;1
0_TWK_32_S2_______.xls;32;S2;3;3,2;1049,2;1049,2;14.09.2024 09:00;5,97;19,75;1
